aesthetics.dramaturgy.b1_narrative_arc.score,aesthetics.dramaturgy.b2_integration_text_and_context.score,aesthetics.dramaturgy.b3_openness_vs_closedness.score,aesthetics.poetics.a1_imagery.score,aesthetics.poetics.a2_carefulness_and_precision.score,aesthetics.poetics.a3_musicality_and_rhythm.score,aristoteles.ethos.score,aristoteles.logos.score,aristoteles.orthodoxy_logos.score,aristoteles.orthopathy_pathos.score,aristoteles.orthopraxy_ethos.score,aristoteles.pathos.score,dekker.1_specific_bible_passage.score,dekker.2_exegesis_original_context.score,dekker.3_application_concrete_contemporary.score,dekker.4_interwoveness_exposition_application.score,dekker.5_three_parts_misery_redemption_gratitude.score,dekker.6_two_ways_seriousness_of_choice.score,dekker.7_christocentric_grace.score,dekker.8_depth_and_length.score,kolb.abstract_conceptualization.score,kolb.active_experimentation.score,kolb.concrete_experience.score,kolb.integrality.balance_between_phases.score,kolb.integrality.cycle_completeness.score,kolb.integrality.holistic_learning.score,kolb.reflective_observation.score,metaphor.coherentie.score,narrative.coherentie.score,schulz.appeal_aspect.score,schulz.factual_content.score,schulz.relational_aspect.score,schulz.self_revelation.score,transactional.adult.score,transactional.child.free_FC.score,transactional.child.freedom_AC.score,transactional.parent.freedom_CP.score,transactional.parent.nurturing_NP.score
0.16474513325702428,0.23179587312436978,0.14526860728671986,0.05583553724783461,0.11188654096332594,-0.0198579774819706,0.8471782216764236,-0.026939801507709606,-0.11096016949099309,0.15199550124788602,1,0.09789346876069142,0.0655326089206441,-0.01651535292444589,0.2877208344003874,-0.018944540475719383,0.09768749507097828,0.0073527969747278835,0.049117678641675815,0.24759760714592963,-0.09154323165455754,0.16671107011807312,0.26102006691441926,0.12981490098520337,0.23889918532743237,0.27623249142836126,0.14382646071937982,0.05006217390381424,0.0705957912932959,0.06881584686117634,0.029554683057256288,0.26964848540355707,0.46328672923700964,0.1689835189768929,0.1363708828520069,0.1642308676792681,0.1701688220383385,0.18984986409640137
0.3378753800488242,0.1118992446824477,0.1543075181869652,0.5926480733777504,-0.10006203878707279,0.3790619515481085,0.1541655807864038,-0.400479309919079,-0.3784336573136099,0.909941426750417,0.09789346876069142,1,-0.03420600741021723,-0.16128000296800715,0.21462802843014536,0.032748112820613275,0.1482076652164948,0.034757613654103674,-0.02191091729913299,-0.017425908171206993,-0.368524302862126,-0.02932722807673883,0.6200382175387293,0.17816482042383058,0.13765518950788747,0.30177925268639794,-0.02895478728257454,-0.12426410205287988,0.05337987084534619,0.04728558376263702,-0.23637496875500372,0.2376865062704512,0.4800358855841836,-0.2083152185752856,0.13809473491389337,-0.07883713539701695,-0.049535188896303164,0.056589148249272435
0.2432726429353239,0.18921115428697713,0.14915898865987864,0.017491504750472616,0.1313019971703152,-0.23034656981741508,0.06726787137948934,0.2630772384507469,0.2022895920572258,-0.06753584450059036,0.0655326089206441,-0.03420600741021723,1,0.5256305311579486,0.15489645135254385,0.5177689719708297,0.2206493309244792,0.10159022517275568,0.16057885179791379,0.27159470269657393,0.13520404457435325,0.1416616519819042,0.10567408351993213,0.25561595652013086,0.223600186901182,0.21973724261483438,0.2295460217004959,0.147975883413417,0.13245008966603908,0.18484934246757226,0.27119409685150514,0.04595554014378139,0.005308649746571876,0.19906775140731878,0.005559865433353447,0.10677517869635819,0.09730045189537917,0.05713177326730574
0.1355781061197367,0.14526978111549868,0.11676975327627098,-0.013026604980210299,0.09892672762457991,-0.27164584441441536,-0.014426987836796627,0.3525408052865721,0.31316286386984615,-0.19509727916040664,-0.01651535292444589,-0.16128000296800715,0.5256305311579486,1,0.02504612023690639,0.35206823679116955,0.17724531450318065,0.1011782399075403,0.2058002518379631,0.32167687422649016,0.34326017398484027,0.0904341479227471,-0.04284017155546484,0.20714352593884452,0.17864880123920995,0.1380239092350786,0.15743326039888023,0.16276954133950333,0.17331613242106347,0.18326088258260556,0.40650096155898735,-0.08718840873148118,-0.1367263139411428,0.22663768345768867,-0.04811868305065928,0.08984523669407114,0.078228866931148,0.0494354493216616
0.4088096700243605,0.5468926685483255,0.3125532727721212,0.27693452519964745,0.29721510567199905,-0.01978477223955929,0.2981943160401995,0.21854482366722225,0.04518090164318829,0.16265064475069424,0.2877208344003874,0.21462802843014536,0.15489645135254385,0.02504612023690639,1,0.18910824278906793,0.2738229561412849,0.26444546529107943,0.06034297939897065,0.21946224202257203,-0.032189440746002135,0.2635177276436056,0.3945622687925207,0.3374968375409179,0.3120113039105085,0.37406093037595745,0.4043067017256175,0.16772015987099986,0.17443699631720164,0.23878476230585585,0.27345361593544126,0.11786002232078076,0.30438608549582236,0.2797255750077654,0.048660816365720665,0.1458536263115545,0.08572940192898844,0.12458148012300702
0.25125049798258947,0.2788075102377819,0.15157921170218572,0.09085016910927905,0.14087325020980015,-0.08478243268029186,-0.013083542374174056,0.2311365472396591,0.180022200532867,-8.065611737557255e-4,-0.018944540475719383,0.032748112820613275,0.5177689719708297,0.35206823679116955,0.18910824278906793,0.9999999999999998,0.2102879835145196,0.19474020687727608,0.10781697714946589,0.20591877025654357,0.13573010873471988,0.16564865486854802,0.11601883325009577,0.24595302174758119,0.21426372015161094,0.1833055638748865,0.26208062739975213,0.11252507068716411,0.10100901063265817,0.18429483622211973,0.23371352694382394,-0.010029071319881434,-0.035244793838082114,0.11095458177239276,-0.028823210318588793,-0.008184185835091652,-0.02817499582581723,-0.009493468410397271
0.28607950269763077,0.1561003349426996,0.07858335062169987,0.14099960158505398,0.19041635655187078,-0.16593841620471625,0.15402309817570506,0.21785031475076802,0.31896966434299806,0.12772799351821815,0.09768749507097828,0.1482076652164948,0.2206493309244792,0.17724531450318065,0.2738229561412849,0.2102879835145196,1,0.2820958719147801,0.47932350053022643,0.3286707346245534,0.2170871666343839,-0.012465454980974924,0.24044251653380516,0.1597715836995798,0.21056093782916355,0.18018219248825562,0.18212952910415994,0.05870450043143301,0.4297374195524709,0.5214995420264593,0.3400249737368371,0.11952763441495799,0.09580715868137059,-0.029528659236018717,-0.15855475673525715,-0.16954166620203476,-0.13848056539838122,-8.459225801075027e-4
0.1484846816997892,0.15100091062693705,0.032480803224727184,0.10084520399449802,0.09983579717915399,0.012345811746754825,0.010365417473808688,0.16973633962801218,0.14326206773148717,-0.015860653121593505,0.0073527969747278835,0.034757613654103674,0.10159022517275568,0.1011782399075403,0.26444546529107943,0.19474020687727608,0.2820958719147801,1,-0.009046481386896345,0.18830711762504823,0.0875947757053102,0.1410798266938081,-0.006489028059093675,0.056751641960240073,0.12604192922453988,0.08389300184818824,0.16821343341590644,-0.01914620404657309,0.007875393743911765,0.06598309391205485,0.23008759973713006,-0.21417204870859805,0.025607975080033905,-0.12297093804138613,-0.3172170433670017,-0.320317663555982,-0.3852932389633754,-0.34842896278965624
0.17355015477046118,-0.019295003533004968,-0.0027632134398436693,-0.06003591996535842,0.06419910363982838,-0.26176000228178425,0.08598078994203592,0.20091351837408428,0.3802873990243017,0.0094449270890953,0.049117678641675815,-0.02191091729913299,0.16057885179791379,0.2058002518379631,0.06034297939897065,0.10781697714946589,0.47932350053022643,-0.009046481386896345,0.9999999999999999,0.3074220371918751,0.2896973529494555,-0.05000207234677718,0.09079457874111797,0.06863952560441779,0.12794065932073068,0.07803165749314396,-0.0012016867247650472,0.049652790023022995,0.491476418081731,0.4924893353992562,0.3432040018341533,0.13366288526145717,0.006869793631574909,0.02489132334926894,-0.09848538392139675,-0.034689943229918356,-0.012491884123825335,0.052861182742307604
0.15708052806697143,0.13046447833126543,-0.011925126429190422,-0.008703149673922493,0.031030522614142075,-0.2761955821791043,0.23628980297451857,0.2034733420149881,0.17368883682363437,-0.0025158994128650957,0.24759760714592963,-0.017425908171206993,0.27159470269657393,0.32167687422649016,0.21946224202257203,0.20591877025654357,0.3286707346245534,0.18830711762504823,0.3074220371918751,1,0.08753323475881444,0.22609305637138088,0.1212488350747659,0.10747406330974944,0.2865843417352261,0.2680227880989214,0.19182555288731265,0.1149303109430973,0.1055089664570952,0.19305538703397776,0.277119894026091,0.11887902670606805,0.0625518176574134,0.1281907266276985,-0.02497760077697649,0.057818736917934564,0.036654892864708924,0.06896293927972477
-0.00842964556086424,0.10118221228783737,0.04738098540620321,-0.16052299745056137,0.26763439062647015,-0.23128561747433768,-0.0658820308524856,0.5242314376035357,0.5979436486618714,-0.39773046822807595,-0.09154323165455754,-0.368524302862126,0.13520404457435325,0.34326017398484027,-0.032189440746002135,0.13573010873471988,0.2170871666343839,0.0875947757053102,0.2896973529494555,0.08753323475881444,0.9999999999999999,-0.033762785085757786,-0.3272439073678806,0.016933727943691045,0.11778932192518116,-0.07616582833445325,-0.044470452428810016,0.14270150587982822,0.34455026609894157,0.33778969331666875,0.5192084452306814,-0.1419397124777862,-0.2371620521474161,0.21549045781527054,-0.05867404423446775,0.04084512901004401,0.027418259622441068,0.06861759833798708
0.08797480534212,0.17247662496962193,-0.03282621605883272,-0.011827208146716943,0.02841625938613496,-0.08110843171187253,0.07461458569539502,0.04793435748959721,-0.0647313526497443,-0.03680254763841673,0.16671107011807312,-0.02932722807673883,0.1416616519819042,0.0904341479227471,0.2635177276436056,0.16564865486854802,-0.012465454980974924,0.1410798266938081,-0.05000207234677718,0.22609305637138088,-0.033762785085757786,1,0.16951393503113185,0.4175437880281318,0.5321868080101332,0.4882361383014346,0.12987717590907055,0.09416355890026748,-0.1455286274275695,-0.08871989384473022,0.013423459411750247,0.02365200160843546,0.06472715261108268,0.08573820614190321,0.016765133820471706,0.01726873742661136,-0.012061198704351645,0.053082868562032225
0.4542993300043865,0.2897789725140194,0.1862413280324732,0.5026219402600246,0.01846484469009999,0.10408295527267249,0.32232117052718395,-0.23473233639938287,-0.2404401654939436,0.5758696120993319,0.26102006691441926,0.6200382175387293,0.10567408351993213,-0.04284017155546484,0.3945622687925207,0.11601883325009577,0.24044251653380516,-0.006489028059093675,0.09079457874111797,0.1212488350747659,-0.3272439073678806,0.16951393503113185,1,0.4384228851686893,0.3588176464024085,0.5196924650496892,0.02693592276453488,-0.008146459594076179,0.18328357332787606,0.1652003555641027,-0.0808987493900291,0.2918420144258384,0.43786486930032675,-0.017184232016587905,0.10532112703616187,0.010656247382577635,0.04217399194486661,0.14948003362193435
0.33730509207020154,0.33310224050713827,0.16759933030189506,0.2273745580222462,0.07625153881479044,-0.02609695894680461,0.1539755148165581,0.06461126721376727,0.036650170196532154,0.17608883657486374,0.12981490098520337,0.17816482042383058,0.25561595652013086,0.20714352593884452,0.3374968375409179,0.24595302174758119,0.1597715836995798,0.056751641960240073,0.06863952560441779,0.10747406330974944,0.016933727943691045,0.4175437880281318,0.4384228851686893,1,0.52082056353921935,0.5813589884218958,0.265265565865973,0.0551131599226485,0.09943737031881512,0.1553951771132474,0.1044874666707138,0.14238311896204886,0.15953998245854026,0.2061152505808508,0.16355153123026056,0.15107680569354795,0.13868284288488564,0.2147562823910455
0.24895685153001665,0.30541014863559107,0.11405595408018761,0.18454113660614438,0.11437777268394066,-0.049807489021220695,0.21163948036290672,0.12248346577193202,0.06526538470888207,0.1043706009078824,0.23889918532743237,0.13765518950788747,0.223600186901182,0.17864880123920995,0.3120113039105085,0.21426372015161094,0.21056093782916355,0.12604192922453988,0.12794065932073068,0.2865843417352261,0.11778932192518116,0.5321868080101332,0.3588176464024085,0.52082056353921935,1,0.7047515134536633,0.16977918645011353,0.10636793745305542,0.06878231112440163,0.1480072701883321,0.130076930930807,0.13094312498849162,0.17183833036616383,0.1658318043388812,0.08587049406531881,0.08566454912382047,0.09287869630053842,0.16187383398239746
0.3477441362624174,0.3396924248543081,0.16221629382424846,0.2943005714165717,0.09471419075318863,0.05169423198266114,0.267669875561509,0.011667774041096103,-0.06002667933081396,0.28164807839959655,0.27623249142836126,0.30177925268639794,0.21973724261483438,0.1380239092350786,0.37406093037595745,0.1833055638748865,0.18018219248825562,0.08389300184818824,0.07803165749314396,0.2680227880989214,-0.07616582833445325,0.4882361383014346,0.5196924650496892,0.5813589884218958,0.7047515134536633,1,0.20473742411019258,0.07995420051341208,0.04472983849572645,0.10923952388466207,0.05691994781977422,0.19175466520036147,0.30381124764044437,0.14115745220608522,0.16712451017017949,0.12230048518303528,0.1286050330277128,0.21049497190432773
0.3932350416026013,0.49093046729315704,0.3781296410141065,0.18646259218318167,0.42999259298708226,0.03384291956847451,0.15728825416361938,0.4100943394514137,0.1872836704223389,-0.07485948330241193,0.14382646071937982,-0.02895478728257454,0.2295460217004959,0.15743326039888023,0.4043067017256175,0.26208062739975213,0.18212952910415994,0.16821343341590644,-0.0012016867247650472,0.19182555288731265,-0.044470452428810016,0.12987717590907055,0.02693592276453488,0.265265565865973,0.16977918645011353,0.20473742411019258,1,0.17464430058130032,0.13848219459280836,0.24978668763502623,0.39190227842751807,-0.016234942544779737,0.13241522409315007,0.42653731921147825,0.09197886038978151,0.2633900723406282,0.20371642422057404,0.14002847470037458
0.1379166916463667,0.2008284941186675,0.1668235287223775,0.01792415146449645,0.24773199062055865,-0.0960593921040221,0.01788906460180442,0.30324633471095913,0.19411431819640435,-0.12523180757371605,0.05006217390381424,-0.12426410205287988,0.147975883413417,0.16276954133950333,0.16772015987099986,0.11252507068716411,0.05870450043143301,-0.01914620404657309,0.049652790023022995,0.1149303109430973,0.14270150587982822,0.09416355890026748,-0.008146459594076179,0.0551131599226485,0.10636793745305542,0.07995420051341208,0.17464430058130032,1,0.14942658870760478,0.08644786222565719,0.24369064827119538,0.06001172261991217,0.011683098624402763,0.3233258970932811,0.14705514624570587,0.2670449890989509,0.24621409981713885,0.19151851199103612
0.32780013331590435,0.18444972148618366,0.2081980312649255,0.13369926372076696,0.2734708948504268,-0.24588920080520693,0.16788924283429843,0.307923928551443,0.42213696669774214,0.039121372218690206,0.0705957912932959,0.05337987084534619,0.13245008966603908,0.17331613242106347,0.17443699631720164,0.10100901063265817,0.4297374195524709,0.007875393743911765,0.491476418081731,0.1055089664570952,0.34455026609894157,-0.1455286274275695,0.18328357332787606,0.09943737031881512,0.06878231112440163,0.04472983849572645,0.13848219459280836,0.14942658870760478,0.9999999999999999,0.5568449761745472,0.44224235249007654,0.04140475183296197,0.07301375823213005,0.2085676213106161,0.0021537668537848186,0.12236383504013147,0.1557664477602451,0.16162121104500984
0.37329455293791425,0.27284799170880186,0.19612290558830864,0.11379541234492781,0.3124294218690428,-0.1964318903046471,0.1308356693830934,0.35731610701435956,0.41950440941032485,0.01789311784692768,0.06881584686117634,0.04728558376263702,0.18484934246757226,0.18326088258260556,0.23878476230585585,0.18429483622211973,0.5214995420264593,0.06598309391205485,0.4924893353992562,0.19305538703397776,0.33778969331666875,-0.08871989384473022,0.1652003555641027,0.1553951771132474,0.1480072701883321,0.10923952388466207,0.24978668763502623,0.08644786222565719,0.5568449761745472,0.9999999999999999,0.5071305062246504,0.052435921697463986,0.05451740152954256,0.1767411201411744,-0.032496200700053726,0.058197699846203384,0.07323201596498524,0.15075511946146417
0.3338046137332517,0.3541838988439447,0.27597414128285375,0.09754701241905743,0.46329575908622544,-0.2419547662944405,0.08844841668847371,0.6852056432183727,0.6147017917209441,-0.2764464673340343,0.029554683057256288,-0.23637496875500372,0.27119409685150514,0.40650096155898735,0.27345361593544126,0.23371352694382394,0.3400249737368371,0.23008759973713006,0.3432040018341533,0.277119894026091,0.5192084452306814,0.013423459411750247,-0.0808987493900291,0.1044874666707138,0.130076930930807,0.05691994781977422,0.39190227842751807,0.24369064827119538,0.44224235249007654,0.5071305062246504,1,-0.09941611350580855,-0.035278398901735133,0.43309877495505206,-0.048801521861803476,0.15640827145855668,0.10844142416906298,0.08240220035435868
0.14753495640356815,0.09392897585688614,0.0867416057315895,0.12331050112356462,0.03204009773668873,0.06064871336132016,0.26292513006961843,-0.13136331723241088,-0.10478086314540211,0.2759012261680771,0.26964848540355707,0.2376865062704512,0.04595554014378139,-0.08718840873148118,0.11786002232078076,-0.010029071319881434,0.11952763441495799,-0.21417204870859805,0.13366288526145717,0.11887902670606805,-0.1419397124777862,0.02365200160843546,0.2918420144258384,0.14238311896204886,0.13094312498849162,0.19175466520036147,-0.016234942544779737,0.06001172261991217,0.04140475183296197,0.052435921697463986,-0.09941611350580855,1,0.3185887555568837,0.07593973299890511,0.2662245354835943,0.18238543110362368,0.25143330339468,0.3477209657594349
0.3212597221601706,0.26048347864626814,0.19854013881676139,0.3662646155450304,0.11055779343682368,0.23448740622576428,0.48586250459212704,-0.19432581491649623,-0.2862808831227386,0.5025996397473731,0.46328672923700964,0.4800358855841836,0.005308649746571876,-0.1367263139411428,0.30438608549582236,-0.035244793838082114,0.09580715868137059,0.025607975080033905,0.006869793631574909,0.0625518176574134,-0.2371620521474161,0.06472715261108268,0.43786486930032675,0.15953998245854026,0.17183833036616383,0.30381124764044437,0.13241522409315007,0.011683098624402763,0.07301375823213005,0.05451740152954256,-0.035278398901735133,0.3185887555568837,1,0.02975902237370232,0.1765329036989798,0.08691221183854024,0.07447506778666253,0.12166135134612498
0.29020954415253347,0.47108019069680346,0.4164471803624028,0.04837249119604285,0.4188107772304491,-0.1854554504837467,0.1187365015229353,0.5071280014085843,0.2740225434783966,-0.23581957671239898,0.1689835189768929,-0.2083152185752856,0.19906775140731878,0.22663768345768867,0.2797255750077654,0.11095458177239276,-0.029528659236018717,-0.12297093804138613,0.02489132334926894,0.1281907266276985,0.21549045781527054,0.08573820614190321,-0.017184232016587905,0.2061152505808508,0.1658318043388812,0.14115745220608522,0.42653731921147825,0.3233258970932811,0.2085676213106161,0.1767411201411744,0.43309877495505206,0.07593973299890511,0.02975902237370232,1,0.4949306128705467,0.8227046484333124,0.7779099457228252,0.6162055176889407
0.14582881700690323,0.17780598384067722,0.23833439076995946,0.1985729417438982,0.10020931081995191,0.1991774401491647,0.09984677619790562,0.027125273455458378,-0.08962644549389646,0.13687973022060607,0.1363708828520069,0.13809473491389337,0.005559865433353447,-0.04811868305065928,0.048660816365720665,-0.028823210318588793,-0.15855475673525715,-0.3172170433670017,-0.09848538392139675,-0.02497760077697649,-0.05867404423446775,0.016765133820471706,0.10532112703616187,0.16355153123026056,0.08587049406531881,0.16712451017017949,0.09197886038978151,0.14705514624570587,0.0021537668537848186,-0.032496200700053726,-0.048801521861803476,0.2662245354835943,0.1765329036989798,0.4949306128705467,1,0.701500622100461,0.6999042739911442,0.6705911919275985
0.18693602905608026,0.2870774500556714,0.3127637813024005,0.057165157973235285,0.22552683118273606,-0.026500081031994797,0.10899811739979763,0.2549687316343767,0.07777551967666946,-0.09084498395921137,0.1642308676792681,-0.07883713539701695,0.10677517869635819,0.08984523669407114,0.1458536263115545,-0.008184185835091652,-0.16954166620203476,-0.320317663555982,-0.034689943229918356,0.057818736917934564,0.04084512901004401,0.01726873742661136,0.010656247382577635,0.15107680569354795,0.08566454912382047,0.12230048518303528,0.2633900723406282,0.2670449890989509,0.12236383504013147,0.058197699846203384,0.15640827145855668,0.18238543110362368,0.08691221183854024,0.8227046484333124,0.701500622100461,1,0.905859200357405,0.7306262315053573
0.17869224114953006,0.24572966424779086,0.30056056605912046,0.05885642356913534,0.19149484481634424,-0.04920997375066853,0.1201669485185879,0.21132182776136027,0.07667800477264594,-0.052424131816255236,0.1701688220383385,-0.049535188896303164,0.09730045189537917,0.078228866931148,0.08572940192898844,-0.02817499582581723,-0.13848056539838122,-0.3852932389633754,-0.012491884123825335,0.036654892864708924,0.027418259622441068,-0.012061198704351645,0.04217399194486661,0.13868284288488564,0.09287869630053842,0.1286050330277128,0.20371642422057404,0.24621409981713885,0.1557664477602451,0.07323201596498524,0.10844142416906298,0.25143330339468,0.07447506778666253,0.7779099457228252,0.6999042739911442,0.905859200357405,1,0.7652884683703325
